Source,Target,fonction
aves_aa_4R_auth_0921,conseil_1497,conseiller
aves_aa_4R_auth_0853,conseil_1497,conseiller
aves_aa_4R_auth_0922,conseil_1497,conseiller
aves_aa_4R_auth_0747,conseil_1497,conseiller
aves_aa_4R_auth_0923,conseil_1497,conseiller
aves_aa_4R_auth_0896,conseil_1497,conseiller
aves_aa_4R_auth_0878,conseil_1497,conseiller
aves_aa_4R_auth_0916,conseil_1497,conseiller
aves_aa_4R_auth_0924,conseil_1497,conseiller
aves_aa_4R_auth_0897,conseil_1497,conseiller
aves_aa_4R_auth_0917,conseil_1497,conseiller
aves_aa_4R_auth_0925,conseil_1497,conseiller
aves_aa_4R_auth_0926,conseil_1497,conseiller
aves_aa_4R_auth_0843,conseil_1497,conseiller
aves_aa_4R_auth_0918,conseil_1497,conseiller
aves_aa_4R_auth_0894,conseil_1498,ammeister
aves_aa_4R_auth_0927,conseil_1498,conseiller
aves_aa_4R_auth_0919,conseil_1498,conseiller
aves_aa_4R_auth_0851,conseil_1498,conseiller
aves_aa_4R_auth_0882,conseil_1498,conseiller
aves_aa_4R_auth_0920,conseil_1498,conseiller
aves_aa_4R_auth_0921,conseil_1498,conseiller
aves_aa_4R_auth_0928,conseil_1498,conseiller
aves_aa_4R_auth_0922,conseil_1498,conseiller
aves_aa_4R_auth_0830,conseil_1498,conseiller
aves_aa_4R_auth_0923,conseil_1498,conseiller
aves_aa_4R_auth_0906,conseil_1498,conseiller
aves_aa_4R_auth_0878,conseil_1498,conseiller
aves_aa_4R_auth_0890,conseil_1498,conseiller
aves_aa_4R_auth_0924,conseil_1498,conseiller
aves_aa_4R_auth_0815,conseil_1498,conseiller
aves_aa_4R_auth_0929,conseil_1498,conseiller
aves_aa_4R_auth_0925,conseil_1498,conseiller
aves_aa_4R_auth_0930,conseil_1498,conseiller
aves_aa_4R_auth_0886,conseil_1498,conseiller
aves_aa_4R_auth_0881,conseil_1498,conseiller
aves_aa_4R_auth_0845,conseil_1499,ammeister
aves_aa_4R_auth_0927,conseil_1499,conseiller
aves_aa_4R_auth_0787,conseil_1499,conseiller
aves_aa_4R_auth_0851,conseil_1499,conseiller
aves_aa_4R_auth_0931,conseil_1499,conseiller
aves_aa_4R_auth_0912,conseil_1499,conseiller
aves_aa_4R_auth_0876,conseil_1499,conseiller
aves_aa_4R_auth_0928,conseil_1499,conseiller
aves_aa_4R_auth_0903,conseil_1499,conseiller
aves_aa_4R_auth_0830,conseil_1499,conseiller
aves_aa_4R_auth_0808,conseil_1499,conseiller
aves_aa_4R_auth_0906,conseil_1499,conseiller
aves_aa_4R_auth_0889,conseil_1499,conseiller
aves_aa_4R_auth_0890,conseil_1499,conseiller
aves_aa_4R_auth_0872,conseil_1499,conseiller
aves_aa_4R_auth_0815,conseil_1499,conseiller
aves_aa_4R_auth_0929,conseil_1499,conseiller
aves_aa_4R_auth_0904,conseil_1499,conseiller
aves_aa_4R_auth_0837,conseil_1499,conseiller
aves_aa_4R_auth_0886,conseil_1499,conseiller
aves_aa_4R_auth_0881,conseil_1499,conseiller
aves_aa_4R_auth_0352,poele_zum Anker,échevin
aves_aa_4R_auth_0352,échevinage_bateliers,échevin
aves_aa_4R_auth_0173,poele_zum Anker,échevin
aves_aa_4R_auth_0173,échevinage_bateliers,échevin
aves_aa_4R_auth_0365,poele_zum Anker,échevin
aves_aa_4R_auth_0365,échevinage_bateliers,échevin
aves_aa_4R_auth_0341,poele_zum Anker,échevin
aves_aa_4R_auth_0341,échevinage_bateliers,échevin
aves_aa_4R_auth_0360,poele_zum Anker,échevin
aves_aa_4R_auth_0360,échevinage_bateliers,échevin
aves_aa_4R_auth_0547,poele_zum Anker,échevin
aves_aa_4R_auth_0547,échevinage_bateliers,échevin
aves_aa_4R_auth_0556,poele_zum Anker,échevin
aves_aa_4R_auth_0556,échevinage_bateliers,échevin
aves_aa_4R_auth_0715,poele_zum Anker,échevin
aves_aa_4R_auth_0715,échevinage_bateliers,échevin
aves_aa_4R_auth_0935,poele_zum Anker,échevin
aves_aa_4R_auth_0935,échevinage_bateliers,échevin
aves_aa_4R_auth_0439,poele_zum Anker,échevin
aves_aa_4R_auth_0439,échevinage_bateliers,échevin
aves_aa_4R_auth_0613,poele_zum Anker,échevin
aves_aa_4R_auth_0613,échevinage_bateliers,échevin
aves_aa_4R_auth_0936,poele_zum Anker,échevin
aves_aa_4R_auth_0936,échevinage_bateliers,échevin
aves_aa_4R_auth_0501,poele_zum Anker,échevin
aves_aa_4R_auth_0501,échevinage_bateliers,échevin
aves_aa_4R_auth_0937,poele_zum Anker,échevin
aves_aa_4R_auth_0937,échevinage_bateliers,échevin
aves_aa_4R_auth_0667,poele_zum Anker,échevin
aves_aa_4R_auth_0667,échevinage_bateliers,échevin
aves_aa_4R_auth_0938,poele_zum Anker,échevin
aves_aa_4R_auth_0938,échevinage_bateliers,échevin
aves_aa_4R_auth_0939,poele_zum Schiff,échevin
aves_aa_4R_auth_0939,échevinage_bateliers,échevin
aves_aa_4R_auth_0940,poele_zum Schiff,échevin
aves_aa_4R_auth_0940,échevinage_bateliers,échevin
aves_aa_4R_auth_0941,poele_zum Schiff,échevin
aves_aa_4R_auth_0941,échevinage_bateliers,échevin
aves_aa_4R_auth_0942,poele_zum Schiff,échevin
aves_aa_4R_auth_0942,échevinage_bateliers,échevin
aves_aa_4R_auth_0943,poele_zum Schiff,échevin
aves_aa_4R_auth_0943,échevinage_bateliers,échevin
aves_aa_4R_auth_0944,poele_zum Schiff,échevin
aves_aa_4R_auth_0944,échevinage_bateliers,échevin
aves_aa_4R_auth_0945,poele_zum Schiff,échevin
aves_aa_4R_auth_0945,échevinage_bateliers,échevin
aves_aa_4R_auth_0946,poele_zum Schiff,échevin
aves_aa_4R_auth_0946,échevinage_bateliers,échevin
aves_aa_4R_auth_0947,poele_zum Hirtzhorn,échevin
aves_aa_4R_auth_0947,échevinage_bateliers,échevin
aves_aa_4R_auth_0948,poele_zum Hirtzhorn,échevin
aves_aa_4R_auth_0948,échevinage_bateliers,échevin
aves_aa_4R_auth_0949,poele_zum Hirtzhorn,échevin
aves_aa_4R_auth_0949,échevinage_bateliers,échevin
aves_aa_4R_auth_0950,poele_zum Holtzapfel,échevin
aves_aa_4R_auth_0950,échevinage_bateliers,échevin
aves_aa_4R_auth_0361,poele_zum Spiegel,échevin
aves_aa_4R_auth_0361,échevinage_marchands,échevin
aves_aa_4R_auth_0383,poele_zum Spiegel,échevin
aves_aa_4R_auth_0383,échevinage_marchands,échevin
aves_aa_4R_auth_0441,poele_zum Spiegel,échevin
aves_aa_4R_auth_0441,échevinage_marchands,échevin
aves_aa_4R_auth_0560,poele_zum Spiegel,échevin
aves_aa_4R_auth_0560,échevinage_marchands,échevin
aves_aa_4R_auth_0225,poele_zum Spiegel,échevin
aves_aa_4R_auth_0225,échevinage_marchands,échevin
aves_aa_4R_auth_0134,poele_zum Spiegel,échevin
aves_aa_4R_auth_0134,échevinage_marchands,échevin
aves_aa_4R_auth_0543,poele_zum Spiegel,échevin
aves_aa_4R_auth_0543,échevinage_marchands,échevin
aves_aa_4R_auth_0498,poele_zum Spiegel,échevin
aves_aa_4R_auth_0498,échevinage_marchands,échevin
aves_aa_4R_auth_0454,poele_zum Spiegel,échevin
aves_aa_4R_auth_0454,échevinage_marchands,échevin
aves_aa_4R_auth_0951,poele_zum Spiegel,échevin
aves_aa_4R_auth_0951,échevinage_marchands,échevin
aves_aa_4R_auth_0952,poele_zum Spiegel,échevin
aves_aa_4R_auth_0952,échevinage_marchands,échevin
aves_aa_4R_auth_0522,poele_zum Spiegel,échevin
aves_aa_4R_auth_0522,échevinage_marchands,échevin
aves_aa_4R_auth_0652,poele_zum Spiegel,échevin
aves_aa_4R_auth_0652,échevinage_marchands,échevin
aves_aa_4R_auth_0750,poele_zum Spiegel,échevin
aves_aa_4R_auth_0750,échevinage_marchands,échevin
aves_aa_4R_auth_0953,poele_zum Spiegel,échevin
aves_aa_4R_auth_0953,échevinage_marchands,échevin
aves_aa_4R_auth_0954,poele_zum Spiegel,échevin
aves_aa_4R_auth_0954,échevinage_marchands,échevin
aves_aa_4R_auth_0955,poele_zum Spiegel,échevin
aves_aa_4R_auth_0955,échevinage_marchands,échevin
aves_aa_4R_auth_0641,poele_zum Spiegel,échevin
aves_aa_4R_auth_0641,échevinage_marchands,échevin
aves_aa_4R_auth_0661,poele_zum Spiegel,échevin
aves_aa_4R_auth_0661,échevinage_marchands,échevin
aves_aa_4R_auth_0956,poele_zum Spiegel,échevin
aves_aa_4R_auth_0956,échevinage_marchands,échevin
aves_aa_4R_auth_0957,poele_zum Spiegel,échevin
aves_aa_4R_auth_0957,échevinage_marchands,échevin
aves_aa_4R_auth_0958,poele_zum Spiegel,échevin
aves_aa_4R_auth_0958,échevinage_marchands,échevin
aves_aa_4R_auth_0569,poele_zum Spiegel,échevin
aves_aa_4R_auth_0569,échevinage_marchands,échevin
aves_aa_4R_auth_0959,poele_zum Spiegel,échevin
aves_aa_4R_auth_0959,échevinage_marchands,échevin
aves_aa_4R_auth_0775,poele_zum Spiegel,échevin
aves_aa_4R_auth_0775,échevinage_marchands,échevin
aves_aa_4R_auth_0534,poele_zur Blume,échevin
aves_aa_4R_auth_0534,échevinage_bouchers,échevin
aves_aa_4R_auth_0740,poele_zur Blume,échevin
aves_aa_4R_auth_0740,échevinage_bouchers,échevin
aves_aa_4R_auth_0384,poele_zur Blume,échevin
aves_aa_4R_auth_0384,échevinage_bouchers,échevin
aves_aa_4R_auth_0523,poele_zur Blume,échevin
aves_aa_4R_auth_0523,échevinage_bouchers,échevin
aves_aa_4R_auth_0509,poele_zur Blume,échevin
aves_aa_4R_auth_0509,échevinage_bouchers,échevin
aves_aa_4R_auth_0544,poele_zur Blume,échevin
aves_aa_4R_auth_0544,échevinage_bouchers,échevin
aves_aa_4R_auth_0535,poele_zur Blume,échevin
aves_aa_4R_auth_0535,échevinage_bouchers,échevin
aves_aa_4R_auth_0309,poele_zur Blume,échevin
aves_aa_4R_auth_0309,échevinage_bouchers,échevin
aves_aa_4R_auth_0960,poele_zur Blume,échevin
aves_aa_4R_auth_0960,échevinage_bouchers,échevin
aves_aa_4R_auth_0961,poele_zur Blume,échevin
aves_aa_4R_auth_0961,échevinage_bouchers,échevin
aves_aa_4R_auth_0663,poele_zur Blume,échevin
aves_aa_4R_auth_0663,échevinage_bouchers,échevin
aves_aa_4R_auth_0238,poele_zur Blume,échevin
aves_aa_4R_auth_0238,échevinage_bouchers,échevin
aves_aa_4R_auth_0962,poele_zur Blume,échevin
aves_aa_4R_auth_0962,échevinage_bouchers,échevin
aves_aa_4R_auth_0268,poele_zum Friburger,échevin
aves_aa_4R_auth_0268,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0387,poele_zum Friburger,échevin
aves_aa_4R_auth_0387,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0963,poele_zum Friburger,échevin
aves_aa_4R_auth_0963,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0572,poele_zum Friburger,échevin
aves_aa_4R_auth_0572,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0510,poele_zum Friburger,échevin
aves_aa_4R_auth_0510,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0600,poele_zum Friburger,échevin
aves_aa_4R_auth_0600,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0964,poele_zum Friburger,échevin
aves_aa_4R_auth_0964,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0965,poele_zum Friburger,échevin
aves_aa_4R_auth_0965,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0966,poele_zum Friburger,échevin
aves_aa_4R_auth_0966,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0967,poele_zum Friburger,échevin
aves_aa_4R_auth_0967,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0968,poele_zum Friburger,échevin
aves_aa_4R_auth_0968,échevinage_cabaretiers,échevin
aves_aa_4R_auth_0349,échevinage_drapiers,échevin
aves_aa_4R_auth_0398,échevinage_drapiers,échevin
aves_aa_4R_auth_0253,échevinage_drapiers,échevin
aves_aa_4R_auth_0932,échevinage_drapiers,échevin
aves_aa_4R_auth_0579,échevinage_drapiers,échevin
aves_aa_4R_auth_0969,échevinage_drapiers,échevin
aves_aa_4R_auth_0970,échevinage_drapiers,échevin
aves_aa_4R_auth_0452,échevinage_drapiers,échevin
aves_aa_4R_auth_0971,échevinage_drapiers,échevin
aves_aa_4R_auth_0972,échevinage_drapiers,échevin
aves_aa_4R_auth_0973,échevinage_drapiers,échevin
aves_aa_4R_auth_0974,échevinage_drapiers,échevin
aves_aa_4R_auth_0975,échevinage_drapiers,échevin
aves_aa_4R_auth_0193,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0358,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0549,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0317,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0564,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0514,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0470,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0976,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0502,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0575,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0658,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0977,échevinage_marchands de grains,échevin
aves_aa_4R_auth_0334,échevinage_sauniers,échevin
aves_aa_4R_auth_0320,échevinage_sauniers,échevin
aves_aa_4R_auth_0222,échevinage_sauniers,échevin
aves_aa_4R_auth_0493,échevinage_sauniers,échevin
aves_aa_4R_auth_0480,échevinage_sauniers,échevin
aves_aa_4R_auth_0559,échevinage_sauniers,échevin
aves_aa_4R_auth_0978,échevinage_sauniers,échevin
aves_aa_4R_auth_0461,échevinage_sauniers,échevin
aves_aa_4R_auth_0979,échevinage_sauniers,échevin
aves_aa_4R_auth_0980,échevinage_sauniers,échevin
aves_aa_4R_auth_0981,échevinage_sauniers,échevin
aves_aa_4R_auth_0672,échevinage_sauniers,échevin
aves_aa_4R_auth_0982,échevinage_sauniers,échevin
aves_aa_4R_auth_0983,échevinage_sauniers,échevin
aves_aa_4R_auth_0984,poele_orfèvres,échevin
aves_aa_4R_auth_0984,échevinage_orfèvres,échevin
aves_aa_4R_auth_0344,poele_orfèvres,échevin
aves_aa_4R_auth_0344,échevinage_orfèvres,échevin
aves_aa_4R_auth_0985,poele_orfèvres,échevin
aves_aa_4R_auth_0985,échevinage_orfèvres,échevin
aves_aa_4R_auth_0529,poele_orfèvres,échevin
aves_aa_4R_auth_0529,échevinage_orfèvres,échevin
aves_aa_4R_auth_0986,poele_orfèvres,échevin
aves_aa_4R_auth_0986,échevinage_orfèvres,échevin
aves_aa_4R_auth_0987,poele_orfèvres,échevin
aves_aa_4R_auth_0987,échevinage_orfèvres,échevin
aves_aa_4R_auth_0669,poele_orfèvres,échevin
aves_aa_4R_auth_0669,échevinage_orfèvres,échevin
aves_aa_4R_auth_0988,poele_orfèvres,échevin
aves_aa_4R_auth_0988,échevinage_orfèvres,échevin
aves_aa_4R_auth_0605,poele_orfèvres,échevin
aves_aa_4R_auth_0605,échevinage_orfèvres,échevin
aves_aa_4R_auth_0626,poele_orfèvres,échevin
aves_aa_4R_auth_0626,échevinage_orfèvres,échevin
aves_aa_4R_auth_0208,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0208,échevinage_orfèvres,échevin
aves_aa_4R_auth_0989,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0989,échevinage_orfèvres,échevin
aves_aa_4R_auth_0513,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0513,échevinage_orfèvres,échevin
aves_aa_4R_auth_0558,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0558,échevinage_orfèvres,échevin
aves_aa_4R_auth_0490,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0490,échevinage_orfèvres,échevin
aves_aa_4R_auth_0537,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0537,échevinage_orfèvres,échevin
aves_aa_4R_auth_0990,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0990,échevinage_orfèvres,échevin
aves_aa_4R_auth_0991,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0991,échevinage_orfèvres,échevin
aves_aa_4R_auth_0992,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0992,échevinage_orfèvres,échevin
aves_aa_4R_auth_0595,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0595,échevinage_orfèvres,échevin
aves_aa_4R_auth_0993,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0993,échevinage_orfèvres,échevin
aves_aa_4R_auth_0469,poele_peintres de boucliers,échevin
aves_aa_4R_auth_0469,échevinage_orfèvres,échevin
aves_aa_4R_auth_0081,échevinage_boulangers,échevin
aves_aa_4R_auth_0348,échevinage_boulangers,échevin
aves_aa_4R_auth_0499,échevinage_boulangers,échevin
aves_aa_4R_auth_0994,échevinage_boulangers,échevin
aves_aa_4R_auth_0995,échevinage_boulangers,échevin
aves_aa_4R_auth_0570,échevinage_boulangers,échevin
aves_aa_4R_auth_0455,échevinage_boulangers,échevin
aves_aa_4R_auth_0996,échevinage_boulangers,échevin
aves_aa_4R_auth_0997,échevinage_boulangers,échevin
aves_aa_4R_auth_0998,échevinage_boulangers,échevin
aves_aa_4R_auth_0631,échevinage_boulangers,échevin
aves_aa_4R_auth_0999,échevinage_boulangers,échevin
aves_aa_4R_auth_0353,échevinage_pelletiers,échevin
aves_aa_4R_auth_0141,échevinage_pelletiers,échevin
aves_aa_4R_auth_0548,échevinage_pelletiers,échevin
aves_aa_4R_auth_0528,échevinage_pelletiers,échevin
aves_aa_4R_auth_0574,échevinage_pelletiers,échevin
aves_aa_4R_auth_1000,échevinage_pelletiers,échevin
aves_aa_4R_auth_0592,échevinage_pelletiers,échevin
aves_aa_4R_auth_1001,échevinage_pelletiers,échevin
aves_aa_4R_auth_1002,échevinage_pelletiers,échevin
aves_aa_4R_auth_1003,échevinage_pelletiers,échevin
aves_aa_4R_auth_1004,échevinage_pelletiers,échevin
aves_aa_4R_auth_1005,échevinage_pelletiers,échevin
aves_aa_4R_auth_1006,échevinage_pelletiers,échevin
aves_aa_4R_auth_0136,échevinage_tonneliers,échevin
aves_aa_4R_auth_0254,échevinage_tonneliers,échevin
aves_aa_4R_auth_0524,échevinage_tonneliers,échevin
aves_aa_4R_auth_0467,échevinage_tonneliers,échevin
aves_aa_4R_auth_0545,échevinage_tonneliers,échevin
aves_aa_4R_auth_0486,échevinage_tonneliers,échevin
aves_aa_4R_auth_1007,échevinage_tonneliers,échevin
aves_aa_4R_auth_0712,échevinage_tonneliers,échevin
aves_aa_4R_auth_0654,échevinage_tonneliers,échevin
aves_aa_4R_auth_1008,échevinage_tonneliers,échevin
aves_aa_4R_auth_1009,échevinage_tonneliers,échevin
aves_aa_4R_auth_1010,échevinage_tonneliers,échevin
aves_aa_4R_auth_0327,échevinage_tanneurs,échevin
aves_aa_4R_auth_0426,échevinage_tanneurs,échevin
aves_aa_4R_auth_0399,échevinage_tanneurs,échevin
aves_aa_4R_auth_0526,échevinage_tanneurs,échevin
aves_aa_4R_auth_0456,échevinage_tanneurs,échevin
aves_aa_4R_auth_0443,échevinage_tanneurs,échevin
aves_aa_4R_auth_0546,échevinage_tanneurs,échevin
aves_aa_4R_auth_0571,échevinage_tanneurs,échevin
aves_aa_4R_auth_1011,échevinage_tanneurs,échevin
aves_aa_4R_auth_1012,échevinage_tanneurs,échevin
aves_aa_4R_auth_0075,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0423,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0463,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0495,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0506,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0532,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0551,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_1013,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_1014,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_1015,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_1016,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_1017,échevinage_gourmets et courtiers,échevin
aves_aa_4R_auth_0511,échevinage_tailleurs,échevin
aves_aa_4R_auth_0364,échevinage_tailleurs,échevin
aves_aa_4R_auth_0351,échevinage_tailleurs,échevin
aves_aa_4R_auth_0312,échevinage_tailleurs,échevin
aves_aa_4R_auth_1018,échevinage_tailleurs,échevin
aves_aa_4R_auth_0256,échevinage_tailleurs,échevin
aves_aa_4R_auth_0152,échevinage_tailleurs,échevin
aves_aa_4R_auth_0475,échevinage_tailleurs,échevin
aves_aa_4R_auth_1019,échevinage_tailleurs,échevin
aves_aa_4R_auth_1020,échevinage_tailleurs,échevin
aves_aa_4R_auth_1021,échevinage_tailleurs,échevin
aves_aa_4R_auth_1022,échevinage_tailleurs,échevin
aves_aa_4R_auth_0602,échevinage_tailleurs,échevin
aves_aa_4R_auth_1023,échevinage_tailleurs,échevin
aves_aa_4R_auth_0500,échevinage_forgerons,échevin
aves_aa_4R_auth_0188,échevinage_forgerons,échevin
aves_aa_4R_auth_0311,échevinage_forgerons,échevin
aves_aa_4R_auth_0329,échevinage_forgerons,échevin
aves_aa_4R_auth_0350,échevinage_forgerons,échevin
aves_aa_4R_auth_1024,échevinage_forgerons,échevin
aves_aa_4R_auth_1025,échevinage_forgerons,échevin
aves_aa_4R_auth_1026,échevinage_forgerons,échevin
aves_aa_4R_auth_0555,échevinage_forgerons,échevin
aves_aa_4R_auth_1027,échevinage_forgerons,échevin
aves_aa_4R_auth_1028,échevinage_forgerons,échevin
aves_aa_4R_auth_1029,échevinage_forgerons,échevin
aves_aa_4R_auth_1030,échevinage_forgerons,échevin
aves_aa_4R_auth_1031,échevinage_forgerons,échevin
aves_aa_4R_auth_0562,échevinage_forgerons,échevin
aves_aa_4R_auth_1032,échevinage_forgerons,échevin
aves_aa_4R_auth_0477,poele_mesureurs de vin,échevin
aves_aa_4R_auth_0477,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1033,poele_mesureurs de vin,échevin
aves_aa_4R_auth_1033,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1034,poele_mesureurs de vin,échevin
aves_aa_4R_auth_1034,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1035,poele_mesureurs de vin,échevin
aves_aa_4R_auth_1035,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_0557,poele_crieurs de vin,échevin
aves_aa_4R_auth_0557,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_0699,poele_crieurs de vin,échevin
aves_aa_4R_auth_0699,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1036,poele_crieurs de vin,échevin
aves_aa_4R_auth_1036,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1037,poele_crieurs de vin,échevin
aves_aa_4R_auth_1037,échevinage_crieurs et mesureurs de vin,échevin
aves_aa_4R_auth_1038,poele_barbiers,échevin
aves_aa_4R_auth_1038,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0157,poele_barbiers,échevin
aves_aa_4R_auth_0157,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0539,poele_barbiers,échevin
aves_aa_4R_auth_0539,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0577,poele_barbiers,échevin
aves_aa_4R_auth_0577,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0262,poele_barbiers,échevin
aves_aa_4R_auth_0262,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0516,poele_barbiers,échevin
aves_aa_4R_auth_0516,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1039,poele_barbiers,échevin
aves_aa_4R_auth_1039,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0471,poele_barbiers,échevin
aves_aa_4R_auth_0471,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0639,poele_barbiers,échevin
aves_aa_4R_auth_0639,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1040,poele_barbiers,échevin
aves_aa_4R_auth_1040,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1041,poele_barbiers,échevin
aves_aa_4R_auth_1041,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1042,poele_barbiers,échevin
aves_aa_4R_auth_1042,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0550,poele_baigneurs,échevin
aves_aa_4R_auth_0550,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1043,poele_baigneurs,échevin
aves_aa_4R_auth_1043,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0421,poele_baigneurs,échevin
aves_aa_4R_auth_0421,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0369,poele_baigneurs,échevin
aves_aa_4R_auth_0369,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0440,poele_baigneurs,échevin
aves_aa_4R_auth_0440,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1044,poele_baigneurs,échevin
aves_aa_4R_auth_1044,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_1045,poele_baigneurs,échevin
aves_aa_4R_auth_1045,échevinage_barbiers et baigneurs,échevin
aves_aa_4R_auth_0224,poele_huiliers,échevin
aves_aa_4R_auth_0224,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0466,poele_huiliers,échevin
aves_aa_4R_auth_0466,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_1046,poele_huiliers,échevin
aves_aa_4R_auth_1046,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0425,poele_huiliers,échevin
aves_aa_4R_auth_0425,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_1047,poele_huiliers,échevin
aves_aa_4R_auth_1047,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0413,poele_tondeurs de draps,échevin
aves_aa_4R_auth_0413,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0373,poele_tondeurs de draps,échevin
aves_aa_4R_auth_0373,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_1048,poele_tondeurs de draps,échevin
aves_aa_4R_auth_1048,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0542,poele_meuniers,échevin
aves_aa_4R_auth_0542,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0473,poele_meuniers,échevin
aves_aa_4R_auth_0473,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_1049,poele_meuniers,échevin
aves_aa_4R_auth_1049,échevinage_huiliers meuniers et tondeurs de draps,échevin
aves_aa_4R_auth_0112,échevinage_cordonniers,échevin
aves_aa_4R_auth_0332,échevinage_cordonniers,échevin
aves_aa_4R_auth_1050,échevinage_cordonniers,échevin
aves_aa_4R_auth_1051,échevinage_cordonniers,échevin
aves_aa_4R_auth_1052,échevinage_cordonniers,échevin
aves_aa_4R_auth_0315,échevinage_cordonniers,échevin
aves_aa_4R_auth_1053,échevinage_cordonniers,échevin
aves_aa_4R_auth_1054,échevinage_cordonniers,échevin
aves_aa_4R_auth_1055,échevinage_cordonniers,échevin
aves_aa_4R_auth_1056,échevinage_cordonniers,échevin
